// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Node Data File
// ================================================================================
//
// Data Structure:
// X Y Z 
//
// ================================================================================
0 63.37610245 158.7623749
0 58.45183563 167.43573
0 67.69041443 171.1430969
0 67.69041443 28.85690689
0 58.44549561 32.57985687
0 63.34441757 41.31557083
0 0 105.8823547
0 8.681430817 100
0 0 94.11764526
0 100 94.11764526
0 91.34371185 100
0 100 105.8823547
0 33.4240303 61.51515961
0 34.6096344 48.17795181
0 24.27915573 51.90268707
0 0 152.9411774
0 8.098029137 147.1199036
0 0 141.1764679
0 0 58.82352829
0 11.51791668 54.30516052
0 0 47.05882263
0 100 141.1764679
0 91.91278076 147.1320343
0 100 152.9411774
0 100 47.05882263
0 91.91278076 52.8679657
0 100 58.82352829
0 55.55555725 200
0 51.4377327 189.1896362
0 44.44444275 200
0 44.44444275 0
0 51.4377327 10.81035614
0 55.55555725 0
0 0 176.4705811
0 10.17682648 171.4558105
0 0 164.7058868
0 0 35.29411697
0 10.17004299 28.57830238
0 0 23.52941132
0 36.1134758 90.74728394
0 28.24104309 98.79840851
0 39.59565735 99.7718277
0 31.32332039 111.6668777
0 63.0202179 62.05506516
0 57.51558304 70.93389893
0 68.8923111 74.84095001
0 100 164.7058868
0 90.30047607 170.9559174
0 100 176.4705811
0 100 23.52941132
0 90.30047607 29.04408646
0 100 35.29411697
0 25.63071442 40.18779755
0 33.33333206 200
0 27.13708878 190.3312378
0 22.22222137 200
0 22.22222137 0
0 27.13708878 9.668762207
0 33.33333206 0
0 66.66666412 0
0 72.76138306 9.621917725
0 77.77777863 0
0 77.77777863 200
0 72.76138306 190.3780823
0 66.66666412 200
0 74.11608887 63.2207222
0 0 129.4117584
0 9.571543694 123.665596
0 0 117.6470566
0 9.864405632 76.22621918
0 0 70.58823395
0 0 82.35294342
0 100 117.6470566
0 90.41483307 123.710289
0 100 129.4117584
0 90.41483307 76.289711
0 100 82.35294342
0 100 70.58823395
0 23.29399109 147.6404419
0 24.74868393 160.2121277
0 33.55841064 153.6438446
0 57.49208069 121.0610275
0 68.35966492 125.3271408
0 71.81786346 115.730278
0 62.75547409 110.1497574
0 25.42388153 87.83867645
0 71.91069031 97.67917633
0 72.73171997 85.41105652
0 63.72389984 90.97699738
0 74.1267395 160.0728302
0 74.11782074 39.94120407
0 60.93873978 101.2685242
0 52.5253334 159.2836151
0 52.49461746 40.79892349
0 30.20944214 72.45665741
0 40.11748505 73.94554138
0 43.38178635 64.75933075
0 45.57060242 91.31336975
0 49.79702759 100.3023148
0 38.90641022 139.1990967
0 51.44734955 140.9895172
0 47.81232452 130.22435
0 52.62431717 111.0316086
0 0 200
0 9.554018021 190.3413239
0 0 188.2352905
0 11.11111069 200
0 100 0
0 90.44598389 9.658678055
0 100 11.76470566
0 88.8888855 0
0 100 200
0 90.44598389 190.3413239
0 88.8888855 200
0 100 188.2352905
0 0 11.76470566
0 9.554018021 9.658678055
0 0 0
0 11.11111069 0
0 51.96665955 60.99689865
0 60.376091 131.0741577
0 72.56887817 136.2786255
0 62.55155182 140.4138336
0 16.87240601 182.3559875
0 25.60779953 179.9356232
0 35.16032028 184.3940277
0 29.0550518 170.4399109
0 39.81947327 174.6139984
0 64.12832642 184.7123413
0 73.55686188 179.6896057
0 83.12825775 182.3655853
0 25.60779953 20.06437683
0 16.87240601 17.64400673
0 35.16032028 15.60597801
0 39.81947327 25.38600349
0 29.05177116 29.48100662
0 73.55686188 20.31039047
0 64.12832642 15.28766251
0 83.12825775 17.63441086
0 61.43263245 82.6698761
0 50.49390793 80.64070129
0 92.1283493 88.23529053
0 83.34567261 84.70345306
0 91.86685944 111.7307892
0 83.0814743 116.2089005
0 16.68859482 84.72373199
0 21.69054222 76.04898834
0 15.81224346 67.11969757
0 21.64361572 124.0840073
0 31.14194107 125.0768051
0 17.17783928 115.3842468
0 27.19158363 135.682785
0 16.37845802 132.4183655
0 78.81156921 75.44668579
0 83.71591949 67.37304688
0 78.66694641 124.2028351
0 83.64628601 132.4750977
0 7.862288952 88.23529053
0 8.141646385 111.6916733
0 42.66877365 55.06765747
0 50 49.76398087
0 67.349823 51.94206619
0 76.73391724 52.31447983
0 7.323432446 135.2941132
0 7.323432446 64.70587921
0 92.70198059 135.2941132
0 92.70198059 64.70587921
0 39.16044617 8.167538643
0 61.11111069 6.932126045
0 61.11111069 193.0678711
0 39.16044617 191.8324585
0 92.77494049 181.6737366
0 92.77494049 18.32625961
0 7.320650101 181.7718048
0 7.319293499 18.23502159
0 67.48940277 148.2494354
0 76.73391724 147.6855164
0 92.22379303 41.24287796
0 83.73902893 36.87034225
0 92.22379303 158.7571259
0 83.73902893 163.1296539
0 7.59481144 158.7743988
0 16.17922783 162.6455994
0 8.09766674 41.39775467
0 16.11274529 37.68872452
0 57.81177902 177.1262207
0 48.95204163 178.9199219
0 57.81124115 22.8751049
0 48.95204163 21.0800724
0 20.29374886 170.7851715
0 20.16359329 29.73303986
0 78.75696564 171.22612
0 78.75547791 28.77622414
0 81.90279388 93.64212036
0 80.34143066 105.9708099
0 17.51320648 94.32027435
0 18.5130806 105.3102417
0 22.79486847 61.28297424
0 17.74572372 192.5757141
0 82.24902344 192.5786438
0 82.24902344 7.421351433
0 17.74572372 7.424289703
0 58.64334106 148.3503876
0 50 150.2360229
0 58.26805115 51.61923981
0 34.89658737 163.7440643
0 43.47842026 164.5110321
0 34.85801315 36.21923828
0 43.47697067 35.48612595
0 50.17314529 170.315094
0 50.16664124 29.70101357
0 17.39067268 141.2200775
0 82.60839081 141.2613525
0 83.41178131 58.11420441
0 41.72298431 147.8892059
0 83.21816254 153.2955475
0 83.68985748 46.8918457
0 16.21756935 152.9354248
0 17.04115868 45.56486893
0 37.21378326 130.9299927
0 41.01666641 124.4669037
0 42.90600204 183.7900085
0 42.90600204 16.20998955
0 55.28315353 92.18486023
0 43.25746536 44.19768906
0 69.81391907 106.3439026
0 43.04212952 156.3831482
0 48.69508362 70.25527191
0 36.49972153 118.812149
0 43.40569305 115.4672394
0 48.6711731 120.9050827
0 44.06354141 107.2963943
0 32.62333298 80.70659637
0 40.98376083 83.4706955
0 32.51548386 145.1925201
100 67.6891861 171.1376343
100 58.4503746 167.4334564
100 63.37104797 158.7585602
100 61.60762787 41.94740295
100 58.16901398 32.37540817
100 67.6891861 28.86237144
100 100 105.8823547
100 91.318573 100
100 100 94.11764526
100 0 94.11764526
100 8.656285286 100
100 0 105.8823547
100 100 152.9411774
100 91.90196991 147.1199036
100 100 141.1764679
100 100 58.82352829
100 88.56647491 54.32556152
100 100 47.05882263
100 0 141.1764679
100 8.087219238 147.1320343
100 0 152.9411774
100 0 47.05882263
100 8.087219238 52.8679657
100 0 58.82352829
100 55.55555725 0
100 51.43780136 10.8105135
100 44.44444275 0
100 44.44444275 200
100 51.43780136 189.1894836
100 55.55555725 200
100 100 164.7058868
100 100 176.4705811
100 89.82898712 171.4642487
100 100 35.29411697
100 89.82898712 28.53575325
100 100 23.52941132
100 71.75895691 98.79840851
100 60.40434265 99.7718277
100 63.8865242 90.74728394
100 68.67668152 111.6668777
100 42.48441696 70.93389893
100 31.1076889 74.84095001
100 36.84235382 62.48970413
100 10.17363262 171.470108
100 0 176.4705811
100 0 164.7058868
100 0 23.52941132
100 10.17543411 28.53252602
100 0 35.29411697
100 66.66666412 200
100 72.7612915 190.376709
100 77.77777863 200
100 22.22222137 200
100 27.13699341 190.3326111
100 33.33333206 200
100 33.33333206 0
100 27.13699341 9.667391777
100 22.22222137 0
100 72.7612915 9.623288155
100 66.66666412 0
100 77.77777863 0
100 59.66729355 54.28474808
100 50 49.76398087
100 68.30371857 62.08375549
100 57.15884399 64.42230988
100 26.01011658 63.35845947
100 23.26608467 52.31447983
100 24.73797989 39.79457474
100 33.53863525 46.51863861
100 100 82.35294342
100 90.13559723 76.22621918
100 100 70.58823395
100 90.42845917 123.665596
100 100 117.6470566
100 100 129.4117584
100 0 117.6470566
100 9.585169792 123.710289
100 0 129.4117584
100 0 70.58823395
